year,imdb,title,test,clean_test,binary,budget,domgross,intgross,genre,Horror,Comedy,Action,Romance,Sci-Fi,Drama,Historic Fiction,Fantasy,Thriller,Sum
2011,tt1306980,50/50,men-disagree,men,FAIL,8000000,35016118,41334735,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2011,tt1571222,A Dangerous Method,dubious,dubious,FAIL,20000000,5702083,14807531,"Biography, Drama, Romance",0,0,0,1,0,1,1,0,0,3
2011,tt1422136,A Lonely Place to Die,ok,ok,PASS,4000000,,442550,"Crime, Thriller",0,0,0,0,0,0,0,0,1,1
2011,tt1268799,A Very Harold &amp; Kumar 3D Christmas,notalk,notalk,FAIL,20000000,35061031,36265745,"Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1549572,Another Earth,ok,ok,PASS,175000,1321194,1781194,"Drama, Romance, Sci-Fi",0,0,0,1,1,1,0,0,0,3
2011,tt1772240,Apollo 18,nowomen,nowomen,FAIL,5000000,17686929,26517819,"Horror, Mystery, Sci-Fi",1,0,0,0,1,0,0,0,0,2
2011,tt1430607,Arthur Christmas,notalk,notalk,FAIL,85000000,46462469,147624649,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1478964,Attack the Block,ok-disagree,ok,PASS,13000000,1024175,5406422,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1284575,Bad Teacher,ok-disagree,ok,PASS,19000000,100292856,216412265,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt1217613,Battle: Los Angeles,notalk-disagree,notalk,FAIL,70000000,83552429,212005201,"Action, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt1152398,Beastly,notalk,notalk,FAIL,17000000,27865571,38028230,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2011,tt1629705,Blackthorn,notalk,notalk,FAIL,4500000,200558,1249765,"Action, Adventure, Western",0,0,1,0,0,0,0,0,0,1
2011,tt1478338,Bridesmaids,ok-disagree,ok,PASS,32500000,169106725,289263136,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt0458339,Captain America: The First Avenger,notalk-disagree,notalk,FAIL,140000000,176654505,370569776,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt1216475,Cars 2,men,men,FAIL,200000000,191450875,560155383,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1684628,Circumstance,ok,ok,PASS,900000,454121,454121,Drama,0,0,0,0,0,1,0,0,0,1
2011,tt1657507,Colombiana,notalk,notalk,FAIL,40000000,36665854,71698079,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2011,tt0816462,Conan the Barbarian,dubious-disagree,dubious,FAIL,20000000,38264085,79114085,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2011,tt1598778,Contagion,ok-disagree,ok,PASS,60000000,75658097,137551594,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2011,tt1372686,Coriolanus,men,men,FAIL,10000000,749641,1049641,"Drama, Thriller, War",0,0,0,0,0,1,0,0,1,2
2011,tt0409847,Cowboys &amp; Aliens,notalk,notalk,FAIL,163000000,100240551,175910315,"Action, Sci-Fi, Thriller",0,0,1,0,1,0,0,0,1,3
2011,tt1701990,Detention,ok,ok,PASS,10000000,,,"Comedy, Horror, Mystery",1,1,0,0,0,0,0,0,0,2
2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,notalk,notalk,FAIL,18000000,52698535,73695194,"Comedy, Family",0,1,0,0,0,0,0,0,0,1
2011,tt1564349,Dolphin Tale,men,men,FAIL,37000000,72286779,96068724,"Drama, Family",0,0,0,0,0,1,0,0,0,1
2011,tt1462041,Dream House,ok,ok,PASS,50000000,21302340,39932340,"Drama, Mystery, Thriller",0,0,0,0,0,1,0,0,1,2
2011,tt0780504,Drive,dubious-disagree,dubious,FAIL,15000000,35060689,78054825,"Crime, Drama",0,0,0,0,0,1,0,0,0,1
2011,tt1596343,Fast Five,ok-disagree,ok,PASS,125000000,209837675,629841284,"Action, Adventure, Crime",0,0,1,0,0,0,0,0,0,1
2011,tt1622979,Final Destination 5,men,men,FAIL,40000000,42587643,157887643,"Horror, Thriller",1,0,0,0,0,0,0,0,1,2
2011,tt1068242,Footloose,ok,ok,PASS,24000000,51802742,63412773,"Comedy, Drama, Music",0,1,0,0,0,1,0,0,0,2
2011,tt1438176,Fright Night,dubious,dubious,FAIL,30000000,18298649,40520649,"Comedy, Horror",1,1,0,0,0,0,0,0,0,2
2011,tt1133985,Green Lantern,notalk-disagree,notalk,FAIL,200000000,116601172,231201172,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt0480687,Hall Pass,men,men,FAIL,36000000,45060734,83693266,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt0993842,Hanna,ok,ok,PASS,30000000,40259119,65343694,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,notalk-disagree,notalk,FAIL,125000000,381011219,1328111219,"Adventure, Drama, Fantasy",0,0,1,0,0,1,0,1,0,3
2011,tt1506999,Haywire,nowomen-disagree,nowomen,FAIL,23000000,18942396,22176190,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2011,tt1403177,Hesher,notalk,notalk,FAIL,7000000,382946,382946,"Comedy, Crime, Drama",0,1,0,0,0,1,0,0,0,2
2011,tt1562568,Higher Ground,ok,ok,PASS,1800000,841056,859182,Drama,0,0,0,0,0,1,0,0,0,1
2011,tt1640459,Hobo with a Shotgun,nowomen,nowomen,FAIL,3000000,703372,834953,"Action, Comedy, Horror",1,1,1,0,0,0,0,0,0,3
2011,tt1411704,Hop,men,men,FAIL,63000000,108085305,184924333,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1499658,Horrible Bosses,ok,ok,PASS,35000000,117538559,214538559,"Comedy, Crime",0,1,0,0,0,0,0,0,0,1
2011,tt0970179,Hugo,dubious,dubious,FAIL,180000000,73864507,185033215,"Drama, Family, Fantasy",0,0,0,0,0,1,0,1,0,2
2011,tt1464540,I Am Number Four,notalk,notalk,FAIL,50000000,55100437,145982797,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt1253864,Immortals,men,men,FAIL,75000000,83504017,211562435,"Action, Drama, Fantasy",0,0,1,0,0,1,0,1,0,3
2011,tt1637688,In Time,notalk,notalk,FAIL,35000000,37553932,170064664,"Action, Sci-Fi, Thriller",0,0,1,0,1,0,0,0,1,3
2011,tt1606618,Iris,ok,ok,PASS,5500000,5580479,15155021,"Drama, Family, History",0,0,0,0,0,1,0,0,0,1
2011,tt1410063,Jin ling shi san chai,ok,ok,PASS,100000000,311434,93721434,"Drama, History, Romance",0,0,0,1,0,1,0,0,0,2
2011,tt1634122,Johnny English Reborn,dubious,dubious,FAIL,45000000,8305970,164539660,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1640484,Jumping the Broom,ok,ok,PASS,7000000,37295394,38158601,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2011,tt1564367,Just Go with It,dubious,dubious,FAIL,80000000,103028109,214974953,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt1788391,Kill List,dubious,dubious,FAIL,800000,29063,462206,"Action, Crime, Horror",1,0,1,0,0,0,0,0,0,2
2011,tt1448755,Killer Elite,nowomen,nowomen,FAIL,70000000,25124986,57777106,"Action, Thriller",0,0,1,0,0,0,0,0,1,2
2011,tt1302011,Kung Fu Panda 2,ok,ok,PASS,150000000,165249063,664837547,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
2011,tt1508675,Le Havre,dubious,dubious,FAIL,5500000,611709,13480196,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2011,tt1758692,Like Crazy,ok-disagree,ok,PASS,250000,3395391,3731489,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2011,tt1219289,Limitless,notalk,notalk,FAIL,27000000,79249455,169739455,"Sci-Fi, Thriller",0,0,0,0,1,0,0,0,1,2
2011,tt0466893,Margaret,ok,ok,PASS,14000000,47185,47185,Drama,0,0,0,0,0,1,0,0,0,1
2011,tt1615147,Margin Call,notalk-disagree,notalk,FAIL,3400000,5353586,17872206,"Drama, Thriller",0,0,0,0,0,1,0,0,1,2
2011,tt1305591,Mars Needs Moms,dubious,dubious,FAIL,150000000,21392758,39549758,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
2011,tt1441326,Martha Marcy May Marlene,ok,ok,PASS,1000000,2981038,3531038,"Drama, Mystery, Thriller",0,0,0,0,0,1,0,0,1,2
2011,tt1527186,Melancholia,ok,ok,PASS,9400000,3030848,18044073,"Drama, Sci-Fi",0,0,0,0,1,1,0,0,0,2
2011,tt1605783,Midnight in Paris,ok,ok,PASS,30000000,56816662,154816662,"Comedy, Fantasy, Romance",0,1,0,1,0,0,0,1,0,3
2011,tt1229238,Mission: Impossible - Ghost Protocol,notalk-disagree,notalk,FAIL,145000000,209397903,694713230,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
2011,tt1210166,Moneyball,notalk,notalk,FAIL,50000000,75605492,111174374,"Biography, Drama, Sport",0,0,0,0,0,1,1,0,0,2
2011,tt1396218,Mr. Popper&#39;s Penguins,notalk,notalk,FAIL,55000000,68224452,189624452,"Comedy, Family, Fantasy",0,1,0,0,0,0,0,1,0,2
2011,tt1598822,New Year&#39;s Eve,ok,ok,PASS,26000000,54544638,143663899,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt1411238,No Strings Attached,ok,ok,PASS,25000000,70662220,149228078,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt1720182,October Baby,ok,ok,PASS,1000000,5355847,5355847,Drama,0,0,0,0,0,1,0,0,0,1
2011,tt1637706,Our Idiot Brother,ok,ok,PASS,5000000,24814830,25861249,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2011,tt1778304,Paranormal Activity 3,ok,ok,PASS,5000000,104028807,207039844,"Horror, Mystery, Thriller",1,0,0,0,0,0,0,0,1,2
2011,tt1092026,Paul,ok,ok,PASS,40000000,37412945,100179814,"Adventure, Comedy, Sci-Fi",0,1,1,0,1,0,0,0,0,3
2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,notalk,FAIL,250000000,241063875,1043663875,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2011,tt0822847,Priest,notalk-disagree,notalk,FAIL,60000000,29136626,84154026,"Action, Horror, Thriller",1,0,1,0,0,0,0,0,1,3
2011,tt0448694,Puss in Boots,notalk,notalk,FAIL,130000000,149260504,554987477,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1192628,Rango,notalk-disagree,notalk,FAIL,135000000,123257581,245504574,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt0433035,Real Steel,notalk,notalk,FAIL,110000000,85463309,293237309,"Action, Drama, Sci-Fi",0,0,1,0,1,1,0,0,0,3
2011,tt1486185,Red Riding Hood,ok,ok,PASS,42000000,37662162,90300442,"Fantasy, Horror, Mystery",1,0,0,0,0,0,0,1,0,2
2011,tt0873886,Red State,ok,ok,PASS,4000000,1065429,1065429,"Action, Crime, Horror",1,0,1,0,0,0,0,0,0,2
2011,tt1498569,Restless,ok,ok,PASS,8000000,163753,2818394,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2011,tt1436562,Rio,notalk,notalk,FAIL,90000000,143619809,487519809,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1318514,Rise of the Planet of the Apes,notalk,notalk,FAIL,93000000,176760185,482860185,"Action, Drama, Sci-Fi",0,0,1,0,1,1,0,0,0,3
2011,tt1723811,Shame,notalk,notalk,FAIL,6500000,4002293,10781688,Drama,0,0,0,0,0,1,0,0,0,1
2011,tt1541995,Snow Flower and the Secret Fan,ok,ok,PASS,6000000,1348205,11348205,"Drama, History",0,0,0,0,0,1,0,0,0,1
2011,tt1596346,Soul Surfer,ok,ok,PASS,18000000,43853424,47158652,"Biography, Drama, Family",0,0,0,0,0,1,1,0,0,2
2011,tt0945513,Source Code,notalk-disagree,notalk,FAIL,32000000,54712227,140428499,"Action, Drama, Mystery",0,0,1,0,0,1,0,0,0,2
2011,tt0999913,Straw Dogs,ok,ok,PASS,25000000,10324441,11253821,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2011,tt0978764,Sucker Punch,ok-disagree,ok,PASS,75000000,36392502,89758389,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2011,tt1650062,Super 8,ok-disagree,ok,PASS,50000000,127004179,260095987,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt1675192,Take Shelter,ok,ok,PASS,4750000,1728953,3128953,"Drama, Horror, Thriller",1,0,0,0,0,1,0,0,1,3
2011,tt1385826,The Adjustment Bureau,dubious-disagree,dubious,FAIL,50200000,62495645,127793502,"Romance, Sci-Fi, Thriller",0,0,0,1,1,0,0,0,1,3
2011,tt0983193,The Adventures of Tintin,notalk,notalk,FAIL,130000000,77591831,373993951,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
2011,tt1655442,The Artist,notalk-disagree,notalk,FAIL,16000000,44667095,128256712,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2011,tt1412386,The Best Exotic Marigold Hotel,ok,ok,PASS,10000000,46383639,134729347,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2011,tt1259521,The Cabin in the Woods,dubious-disagree,dubious,FAIL,30000000,42073277,70768144,Horror,1,0,0,0,0,0,0,0,0,1
2011,tt1093357,The Darkest Hour,ok,ok,PASS,34800000,21443494,62831715,"Action, Adventure, Horror",1,0,1,0,0,0,0,0,0,2
2011,tt1535616,The Divide,ok,ok,PASS,3000000,18000,18000,"Drama, Horror, Sci-Fi",1,0,0,0,1,1,0,0,0,3
2011,tt1235170,The Future,ok,ok,PASS,1000000,568662,568662,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2011,tt1568346,The Girl with the Dragon Tattoo,notalk-disagree,notalk,FAIL,90000000,102515793,233170238,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2011,tt0990407,The Green Hornet,notalk,notalk,FAIL,110000000,98780042,227983150,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2011,tt1540133,The Guard,notalk,notalk,FAIL,6000000,5359774,15944629,"Comedy, Crime, Thriller",0,1,0,0,0,0,0,0,1,2
2011,tt1454029,The Help,ok,ok,PASS,25000000,169705587,213120004,Drama,0,0,0,0,0,1,0,0,0,1
2011,tt1007029,The Iron Lady,ok,ok,PASS,14000000,29959436,115592104,"Biography, Drama",0,0,0,0,0,1,1,0,0,2
2011,tt1189340,The Lincoln Lawyer,notalk,notalk,FAIL,40000000,58009200,87145086,"Crime, Drama, Thriller",0,0,0,0,0,1,0,0,1,2
2011,tt0472399,The Mechanic,nowomen,nowomen,FAIL,42500000,29121498,76347393,"Action, Thriller",0,0,1,0,0,0,0,0,1,2
2011,tt1204342,The Muppets,notalk-disagree,notalk,FAIL,45000000,88625922,160971922,"Adventure, Comedy, Family",0,1,1,0,0,0,0,0,0,2
2011,tt1161864,The Rite,dubious-disagree,dubious,FAIL,37000000,33047633,96047633,"Drama, Horror, Mystery",1,0,0,0,0,1,0,0,0,2
2011,tt1265990,The Roommate,ok,ok,PASS,16000000,37300107,40497461,"Drama, Mystery, Thriller",0,0,0,0,0,1,0,0,1,2
2011,tt0472181,The Smurfs,ok,ok,PASS,110000000,142614158,563066551,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1509767,The Three Musketeers,men,men,FAIL,90000000,20377913,139877913,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2011,tt0478304,The Tree of Life,nowomen-disagree,nowomen,FAIL,35000000,13305665,62305665,"Drama, Fantasy",0,0,0,0,0,1,0,1,0,2
2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,ok,PASS,127500000,281287133,709938657,"Adventure, Drama, Fantasy",0,0,1,0,0,1,0,1,0,3
2011,tt0800369,Thor,ok-disagree,ok,PASS,150000000,181030624,449326618,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2011,tt1340800,Tinker Tailor Soldier Spy,notalk,notalk,FAIL,21000000,24149393,81452811,"Drama, Mystery, Thriller",0,0,0,0,0,1,0,0,1,2
2011,tt0471042,Tower Heist,notalk,notalk,FAIL,85000000,78046570,153470352,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2011,tt1399103,Transformers: Dark of the Moon,ok-disagree,ok,PASS,195000000,352390543,1123794076,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt1568911,War Horse,notalk-disagree,notalk,FAIL,70000000,79883359,156815529,"Action, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
2011,tt1291584,Warrior,notalk,notalk,FAIL,25000000,13657115,24215385,"Action, Drama, Sport",0,0,1,0,0,1,0,0,0,2
2011,tt1389137,We Bought a Zoo,men-disagree,men,FAIL,50000000,75624550,118924550,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
2011,tt1714210,Weekend,notalk,notalk,FAIL,190000,484592,1577585,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2011,tt0770703,What&#39;s Your Number,ok,ok,PASS,20000000,14011084,30711084,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2011,tt1449283,Winnie the Pooh,nowomen,nowomen,FAIL,30000000,26692846,50145607,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2011,tt1270798,X-Men: First Class,ok-disagree,ok,PASS,160000000,146408305,355408305,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2011,tt1625346,Young Adult,ok,ok,PASS,12000000,16311571,22750356,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2011,tt1742336,Your Sister&#39;s Sister,ok,ok,PASS,120000,1597486,3090593,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt1542344,127 Hours,dubious-disagree,dubious,FAIL,18000000,18335230,60735230,"Biography, Drama",0,0,0,0,0,1,1,0,0,2
2010,tt1014759,Alice in Wonderland,ok,ok,PASS,200000000,334191110,1024391110,"Adventure, Family, Fantasy",0,0,1,0,0,0,0,1,0,2
2010,tt1313092,Animal Kingdom,notalk,notalk,FAIL,4200000,1044039,8078683,"Crime, Drama",0,0,0,0,0,1,0,0,0,1
2010,tt1431181,Another Year,ok,ok,PASS,8000000,3205706,18505706,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2010,tt1423894,Barney&#39;s Version,ok,ok,PASS,30000000,7502560,8845575,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2010,tt1532503,Beginners,notalk,notalk,FAIL,3200000,5790894,11564267,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt1164999,Biutiful,notalk,notalk,FAIL,35000000,5101237,25101237,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2010,tt0947798,Black Swan,ok-disagree,ok,PASS,13000000,106954678,331266710,"Drama, Thriller",0,0,0,0,0,1,0,0,1,2
2010,tt1120985,Blue Valentine,men-disagree,men,FAIL,1000000,9737892,16566240,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2010,tt1126591,Burlesque,ok,ok,PASS,55000000,39440655,89657398,"Drama, Music, Musical",0,0,0,0,0,1,0,0,0,1
2010,tt1194417,Casino Jack,notalk-disagree,notalk,FAIL,12500000,2039869,2080869,"Biography, Comedy, Crime",0,1,0,0,0,0,1,0,0,2
2010,tt1020558,Centurion,notalk,notalk,FAIL,15000000,123570,6623570,"Action, Drama, History",0,0,1,0,0,1,0,0,0,2
2010,tt1438254,Charlie St. Cloud,notalk-disagree,notalk,FAIL,44000000,31206263,48478084,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2010,tt0800320,Clash of the Titans,dubious,dubious,FAIL,125000000,163214888,493214888,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2010,tt1244754,Conviction,ok,ok,PASS,12500000,6797696,10133552,"Biography, Crime, Drama",0,0,0,0,0,1,1,0,0,2
2010,tt1385867,Cop Out,notalk,notalk,FAIL,37000000,44875481,55909910,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2010,tt1555064,Country Strong,ok,ok,PASS,15000000,20218921,20551476,"Drama, Music",0,0,0,0,0,1,0,0,0,1
2010,tt1336617,Cyrus,notalk,notalk,FAIL,7000000,7468936,10039886,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt1279935,Date Night,ok,ok,PASS,55000000,98711404,152269033,"Comedy, Crime, Romance",0,1,0,1,0,0,0,0,0,2
2010,tt0989757,Dear John,nowomen,nowomen,FAIL,25000000,80014842,111362410,"Drama, Romance, War",0,0,0,1,0,1,0,0,0,2
2010,tt1323594,Despicable Me,ok-disagree,ok,PASS,69000000,251513985,543495033,"Animation, Comedy, Family",0,1,0,0,0,0,0,0,0,1
2010,tt1314655,Devil,ok-disagree,ok,PASS,10000000,33679655,63354114,"Horror, Mystery, Thriller",1,0,0,0,0,0,0,0,1,2
2010,tt1196141,Diary of a Wimpy Kid,ok,ok,PASS,15000000,64003625,76954311,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
2010,tt0427152,Dinner for Schmucks,notalk,notalk,FAIL,69000000,73026337,86796502,Comedy,0,1,0,0,0,0,0,0,0,1
2010,tt1270761,Don&#39;t Be Afraid of the Dark,ok,ok,PASS,25000000,24046682,31551048,"Fantasy, Horror, Thriller",1,0,0,0,0,0,0,1,1,3
2010,tt1231583,Due Date,notalk,notalk,FAIL,65000000,100539043,211739043,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2010,tt1013860,Dylan Dog: Dead of Night,nowomen,nowomen,FAIL,20000000,1186538,6090697,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2010,tt1282140,Easy A,ok-disagree,ok,PASS,8000000,58401464,76200721,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt0879870,"Eat, Pray, Love",ok-disagree,ok,PASS,60000000,80574010,205846861,"Biography, Drama, Romance",0,0,0,1,0,1,1,0,0,3
2010,tt1226273,Edge of Darkness,notalk,notalk,FAIL,60000000,43313890,81208697,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2010,tt1531663,Everything Must Go,notalk,notalk,FAIL,5000000,2712131,2712131,Drama,0,0,0,0,0,1,0,0,0,1
2010,tt0977855,Fair Game,ok,ok,PASS,50000000,11497497,26097497,"Biography, Drama, Thriller",0,0,0,0,0,1,1,0,1,3
2010,tt1433108,Faster,nowomen,nowomen,FAIL,12000000,23240020,35658648,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2010,tt1405500,For Colored Girls,ok,ok,PASS,21000000,37729698,38017873,Drama,0,0,0,0,0,1,0,0,0,1
2010,tt1323045,Frozen,notalk,notalk,FAIL,150000000,393050114,1004550114,"Adventure, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2010,tt1226229,Get Him To The Greek,notalk,notalk,FAIL,40000000,61153526,91455875,"Comedy, Music",0,1,0,0,0,0,0,0,0,1
2010,tt1322312,Going the Distance,ok,ok,PASS,32000000,17804299,39990165,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2010,tt0947810,Green Zone,nowomen-disagree,nowomen,FAIL,100000000,35497337,97523020,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
2010,tt1375670,Grown Ups,ok-disagree,ok,PASS,75000000,162001186,272223430,Comedy,0,1,0,0,0,0,0,0,0,1
2010,tt1376195,Gunless,men,men,FAIL,9900000,458054,458054,"Action, Comedy, Drama",0,1,1,0,0,1,0,0,0,3
2010,tt0926084,Harry Potter and the Deathly Hallows: Part 1,ok-disagree,ok,PASS,125000000,295983305,956399711,"Adventure, Family, Fantasy",0,0,1,0,0,0,0,1,0,2
2010,tt1231587,Hot Tub Time Machine,notalk,notalk,FAIL,36000000,50269859,63209958,"Comedy, Sci-Fi",0,1,0,0,1,0,0,0,0,2
2010,tt0892769,How to Train Your Dragon,ok,ok,PASS,165000000,217581231,494870991,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
2010,tt1226236,I Am Love,ok,ok,PASS,10000000,5005465,15132211,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2010,tt1375666,Inception,dubious-disagree,dubious,FAIL,160000000,292576195,832584416,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2010,tt1591095,Insidious,ok-disagree,ok,PASS,1500000,54009150,99870886,"Horror, Mystery, Thriller",1,0,0,0,0,0,0,0,1,2
2010,tt1228705,Iron Man 2,ok,ok,PASS,170000000,312433331,623561331,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2010,tt0804497,It&#39;s Kind of a Funny Story,notalk,notalk,FAIL,8000000,6363628,6628326,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt1250777,Kick-Ass,notalk-disagree,notalk,FAIL,28000000,48071303,97527535,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2010,tt1013743,Knight and Day,men-disagree,men,FAIL,117000000,76423035,262142047,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2010,tt1038686,Legion,ok,ok,PASS,26000000,40168080,68854097,"Action, Fantasy, Horror",1,0,1,0,0,0,0,1,0,3
2010,tt1228987,Let Me In,notalk-disagree,notalk,FAIL,20000000,12134935,28270399,"Drama, Fantasy, Horror",1,0,0,0,0,1,0,1,0,3
2010,tt0892318,Letters to Juliet,dubious-disagree,dubious,FAIL,30000000,53032453,79135982,"Adventure, Comedy, Drama",0,1,1,0,0,1,0,0,0,3
2010,tt0758752,Love and Other Drugs,men-disagree,men,FAIL,30000000,32367005,102719647,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt0985694,Machete,ok,ok,PASS,12500000,26593646,44331957,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
2010,tt1371155,Made In Dagenham,ok,ok,PASS,8000000,1095369,15644196,"Biography, Comedy, Drama",0,1,0,0,0,1,1,0,0,3
2010,tt1518812,Meek&#39;s Cutoff,men,men,FAIL,2000000,977772,1869928,"Drama, Western",0,0,0,0,0,1,0,0,0,1
2010,tt1001526,Megamind,nowomen-disagree,nowomen,FAIL,130000000,148415853,321887208,"Animation, Action, Comedy",0,1,1,0,0,0,0,0,0,2
2010,tt1470827,Monsters,nowomen-disagree,nowomen,FAIL,500000,237301,5639730,"Adventure, Drama, Romance",0,0,1,1,0,1,0,0,0,3
2010,tt1126618,Morning Glory,ok,ok,PASS,40000000,31011732,60040974,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2010,tt1415283,Nanny McPhee and the Big Bang,ok,ok,PASS,35000000,29197642,97799865,"Comedy, Family, Fantasy",0,1,0,0,0,0,0,1,0,2
2010,tt1334260,Never Let Me Go,ok,ok,PASS,15000000,2434652,11509512,"Drama, Romance, Sci-Fi",0,0,0,1,1,1,0,0,0,3
2010,tt1536044,Paranormal Activity 2,ok,ok,PASS,3000000,84752907,177512032,Horror,1,0,0,0,0,0,0,0,0,1
2010,tt0814255,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious-disagree,dubious,FAIL,95000000,88768303,226467130,"Adventure, Family, Fantasy",0,0,1,0,0,0,0,1,0,2
